text,vote,label
"mr. chairman , i yield 4 minutes to the gentleman from michigan ( mr. conyers ) xz4000800 .",Nay,0
"mr. chairman , i yield 2 1/2 minutes to the gentleman from illinois ( mr. emanuel ) xz4001200 .",Nay,0
"mr. chairman , i yield 3 minutes to the gentleman from north dakota ( mr. pomeroy ) xz4003230 .",Nay,0
"mr. chairman , i yield 2 minutes to the gentleman from alabama ( mr. cramer ) xz4000840 .",Nay,0
"mr. chairman , i yield myself such time as i may consume . 
during the last few minutes , we have heard a lot of praise of mandatory minimums . 
i just want to remind the house that the judicial conference writes us frequently and reminds us that mandatory minimums violate common sense . 
that is because if the offense requires the mandatory minimum and that makes common sense , it can be applied ; but if it makes no sense , mandatory minimums require us to impose that sentence anyway . 
many of the provisions of the bill are crimes which we do not think would be subject to 5- or 10-year mandatory minimums . 
there is a provision in the bill that says that felonious assaults against a juvenile , which could be two juveniles having a fist fight in the school yard , if it gets into a big fight , that that is a 10-year mandatory minimum if no injury occurs . 
now , of course , if an injury occurs in the fight , then you are talking about 20 years . 
i think common sense should prevail and a more appropriate sentence could be given . 
this entire registration program that requires people to register has not been shown to reduce the incidence of child molestation . 
for someone who commits a crime , even as a juvenile , they will be subject to lifetime registration . 
there is no suggestion and there is no evidence that that reduces crime . 
it may actually increase crime . 
we know that 90 percent of the offenses against children were people that would not be covered by the legislation , and 3.3 percent of those covered by the legislation might offend . 
we have other ways of dealing with that in such a way that we can actually reduce that 3.3 as much as 50 percent . 
we ought to be focused on that . 
mr. chairman , we need to focus on the things that will actually reduce crime . 
this bill , many of the provisions of it , obviously , do not ; and i would hope that we would focus appropriately to actually protect the children .",Nay,0
"mr. chairman , i have no further requests for time , and i yield back the balance of my time .",Nay,0
"mr. chairman , i ask unanimous consent to consider amendments no . 
4 and 7 , preprinted in the & lt ; /em & gt ; & lt ; em & gt ; congressional record , when we call up title iii . 
these amendments primarily affect title iii . 
however , there is a little portion that affects title i .",Nay,0
"mr. chairman , i would incorporate by reference the comments i have made on mandatory minimums , and i think it would apply to this amendment .",Nay,0
"mr. chairman , i rise in opposition to the amendment and would just point out that this requirement for a driver 's license just adds another little `` gotcha '' for which someone could be subjected to a 5-year mandatory minimum and , therefore , would oppose the amendment .",Nay,0
"mr. chairman , i move to strike the last word . 
i join in support of the amendment . 
it is money that will be extremely well spent and actually deals with the problem . 
i thank the gentleman for introducing the amendment .",Nay,0
"mr. chairman , i move to strike the last word . 
mr. chairman , this amendment eliminates the 5-year mandatory minimum for failing to properly register and the 5-year mandatory minimum for falsifying registration information , with the possibility still of 20 years . 
the amendment keeps the 20-year maximum for both crimes and leaves it to the sentencing commission and the courts to determine the gradations of seriousness and the punishment for violations based on the facts and circumstances of the violation . 
it is absurd that misdemeanants and other minor offenders who get a suspended sentence for a crime that was committed 15 years ago could get a 5-year mandatory minimum sentence for a technical violation of a registration requirement such as showing up at 5 : 30 on the last day of registration when the office closed at 5 o'clock or failing to register the fact that they are in a community college that has different sites . 
do they have to register everywhere they might take a class or just the main registration place for the community college ? 
or if they work in construction , if they register at the home office of the construction company , do they also have to register at each location where they are doing construction ? 
if they guess wrong , 5 years mandatory minimum , no discretion on the part of the judge . 
are our children going to be safer or less safe if an offender knows that he is in technical violation ? 
if he shows up to register after he has been in technical violation , he knows he is looking at a 5-year mandatory minimum . 
is he going to show up or not ? 
mr. chairman , it is also absurd that an offender would be sentenced to a minimum 5 years for giving a technically false statement regarding this registration when , under the same section of the law , there is a maximum of 8 years , no minimum sentence , for either making a false statement in connection with international or domestic terrorism . 
a false statement on terrorism , 8 years maximum , no minimum ; technical violation on registration , 5 years mandatory minimum , 20 years possibility . 
again , this amendment retains the 20-year maximum for cases such as those cited by the chairman , but it allows common sense in determining which offenders would get what sentence for what violations . 
we have been told by the sentencing commission and the judicial conference time and time again that mandatory minimum sentences violate common sense . 
for someone who deserves the time , the mandatory minimum has no effect because they will get the time . 
for those who do not deserve the time , that violates common sense . 
they will get that time anyway . 
in everyday experiences judges can see differences , great and small , in the facts and circumstances in the cases before them . 
the name of the crime is often a poor indicator of the facts and circumstances of the crime . 
so it makes sense to have a rational assessment by one who has heard and seen the evidence and facts and circumstances of the case making the appropriate decision within the guidelines set by the sentencing commission relating to the gradations in seriousness of the crime and the other characteristics . 
that is why we set up the sentencing reform act that set up the sentencing commission , and these mandatory minimums obviously violate that entire system . 
of course , under the federal system , the ones who will primarily be affected will be native americans because they try all their cases in federal courts ; and it is unfair to them and unfair to common sense where identical offenses can be committed , one by a native american , another a few miles away , the same crime and vastly different sentences because the native american is stuck in federal court with the 5-year mandatory minimum . 
these mandatory minimums violate common sense , and so i am delighted to join the gentleman from south carolina in this amendment and hope our colleagues will support it .",Nay,0
"parliamentary inquiry , mr. chairman .",Nay,0
"mr. chairman , are we in title iii ?",Nay,0
"mr. chairman , i offer amendments 4 and 7 , which unanimous consent was granted to consider at this point .",Nay,0
"mr. chairman , these amendments eliminate section 302 from the bill . 
section 302 is extremely problematic . 
first of all , it includes a death penalty that applies to unintentional deaths . 
that raises severe constitutional problems that you could be put to death for an unintentional act . 
we already have penalties for the death penalty for intentional acts . 
this would add unintentional acts . 
over 100 people have been totally exonerated or otherwise released from death row due to erroneous death penalties , and one study showed that 68 of death penalties were overturned as illegal . 
that does not include the ones where mistakes were made for which the error was so-called `` harmless. '' other studies have shown that death penalties have been discriminatory against minorities , either affecting the consideration , undue consideration of the race of the defendant or the race of the victim . 
we , a few years ago , passed the innocence protection act , which provides for effective counsel and case development to be well-funded , but we have not fully funded that innocence protection act , so until it is fully funded , we should not be passing more death penalties . 
in addition , section 302 includes mandatory minimums . 
let us see what these mandatory minimums are for . 
any felonious attack on someone under 18 years of age . 
that would include a schoolyard brawl which gets bad enough when they start throwing chairs at each other or something like that . 
if there is no injury in that situation , that is a 10-year mandatory minimum . 
if a dangerous weapon , whatever that means , is used , then you get 15 years , if there is no injury . 
now , if there is actually an injury , then the mandatory minimum for this brawl for teenagers fighting teenagers would be 20 years ; and if the crime of violence is a more serious offense , then 30 years mandatory minimum . 
starting with 10 years mandatory minimum for a schoolyard brawl , mr. chairman , is why these mandatory minimums make no sense . 
if the felony has been committed , maybe they should be sentenced to 10 years , maybe 20 years . 
this says no less than 10 years , even if there is no injury . 
i would hope , mr. chairman , as we consider mandatory minimums that we would look at this as being excessive . 
give the judge the discretion to apply a sentence that makes sense . 
but to have a mandatory minimum to apply in situations where no injury has occurred , no dangerous weapon was involved , 10 years mandatory minimum for teenagers having a fight , this just does not make any sense at all . 
if an injury actually occurs , it is actually 20 years mandatory minimum . 
i would hope we would eliminate the entire section 302 to eliminate those mandatory minimums . 
there are plenty of provisions throughout this bill and throughout the criminal code to deal with people who deserve this kind of time , but to have a mandatory minimum in cases where no injury occurred is clearly excessive to be applied in all cases without discretion , whether it makes any sense or not . 
we need to remove this section , and i hope that is what we do by adopting the amendment .",Nay,0
"mr. chairman , i move to strike the last word . 
mr. chairman , the language in the bill is bad enough . 
this just makes it worse . 
we should eliminate the section of the bill where the bill already severely restricts the right of those convicted of sex offenses from their access to appeal . 
many who have been exonerated through dna or other evidence have been exonerated and released due to their access to habeas corpus petitions . 
restricting access to habeas will result in more innocent people being put to death or languishing in jail for crimes they did not commit . 
we have a serious question , mr. chairman , as to whether guilty people are entitled a fair trial . 
if you have a person who is not suggesting that they are actually innocent , but they just did not get a fair trial , they do not have access to habeas corpus anyway . 
an allegation of innocence is a prerequisite to getting into habeas corpus petitions anyway . 
this is just going to make it worse , and more innocent people will be in jail . 
i would hope we would not adopt the amendment to make it worse .",Nay,0
i yield to the gentleman from arizona .,Nay,0
"mr. chairman , if you are going to have any review , i think it ought to be a full review : sentencing , conviction , and otherwise . 
i would hope that we would not make the bill any worse than it is , and the underlying provision is bad enough .",Nay,0
"mr. chairman , i move to strike the last word . 
mr. chairman , in the recent case of free speech coalition v. ashcroft , the supreme court indicated that if the material is not obscene it can not be prohibited unless real children are involved . 
this amendment prohibits simulated conduct , digital images that may have been produced without real children being involved . 
if real children are not involved , the material has to be technically obscene to be prohibited . 
the supreme court indicated in the decision that the fact that this material may whet someone 's appetite or the nature of the case caused problems for law enforcement , those could not be the grounds for violating the constitution in having material that is not obscene being prohibited . 
the case , whether you like it or not , and bringing it up as a floor amendment means we can not try to conform the language to the supreme court decision , so the only thing we can do is to vote against it if we believe in the constitution and if we read free speech coalition v. ashcroft .",Nay,0
"mr. chairman , i move to strike the requisite number of words . 
mr. chairman , i rise in support of the amendment , and i yield to the gentleman from michigan ( mr. conyers ) xz4000800 , the ranking member of the committee on the judiciary .",Nay,0
"mr. chairman , i yield myself such time as i may consume . 
i am pleased to bring to the house floor today h.r. 3132 , the children 's safety act of 2005 . 
i introduced this legislation on june 30 in a bipartisan effort to address the growing epidemic of violence against children and the need for greater protection from convicted sex offenders through state registration and notification programs . 
this year our country has been shocked by a series of brutal attacks against children at the hands of convicted sex offenders . 
in june , our nation was horrified by the kidnapping and murders of members of the groene family by a convicted sex offender . 
two well-publicized tragedies earlier this year in florida , in which 9-year-old jessica lunsford and 13-year-old sarah lunde were murdered by convicted sex offenders further underscore the need for quick congressional action to address the danger posed by individuals who prey on children . 
in addition to the widely reported tragedies that have rightly brought this issue to the forefront , the statistics regarding the frequency with which such heinous crimes occur are staggering . 
statistics show that one in five girls and one in 10 boys are sexually exploited before they reach adulthood . 
yet less than 35 percent of the incidents are reported to authorities . 
according to the department of justice , one in five children between the ages of 10 and 17 receive unwanted sexual solicitations online . 
additionally , statistics show that 67 percent of all victims of sexual assault were juveniles under the age of 18 , and 34 percent were under the age of 12 . 
in june of this year , the subcommittee on crime , terrorism and homeland security held a series of three hearings on child crimes issues , focusing on violent crimes against children , sexual exploitation of children , and the sex offender registration and notification program and related legislative proposals . 
on july 30 , the judiciary committee considered this bill and ordered it favorably reported by an overwhelming vote of 22 to 4. mr. chairman , there are over 550 , 000 sex offenders in the country ; and it is conservatively estimated that at least 100 , 000 of them are lost in the system , meaning that nonregistered sex offenders are living in our communities and working at locations where they can , and likely will , come into contact with our children . 
this is simply unacceptable , and the legislation specifically targets this problem to enhance the safety of america 's families and communities . 
the children 's safety act will make much needed reforms to the sex offender and registration program by expanding the scope and duration of sex offender registration and notification requirements to a larger number of sex offenders . 
the legislation also requires states to provide internet availability of sex offender information , requires timely registration by sex offenders , and then enhances penalties for their failure to register and increases the disclosure requirements regarding their whereabouts . 
the bill authorizes united states marshals to apprehend sex offenders who fail to register and increases grants to states to apprehend sex offenders who are in violation of registration requirements contained in the legislation . 
additionally , h.r. 3132 would authorize demonstration programs for new electronic monitoring programs such as anklets and global position system monitoring , which will require examination of multijurisdictional monitoring procedures . 
h.r. 3132 also revises the use of dna evidence ; increases penalties for violent crimes committed against children , and sexual exploitation of children ; streamlines habeas review ; state death penalties are imposed against child killers ; and protects foster children by requiring states to perform more complete background checks before approving a foster or adoptive parent program and placement . 
this legislation is strongly supported by america 's most wanted , john walsh ; ernie allen from the national center for missing and exploited children ; robbie calloway from the boys and girls clubs of america ; and many victims and representatives of victims organizations . 
the courage of some , such as the father of jessica lunsford , to speak out on this important issue in the face of unmistakable grief is truly admirable . 
they have provided critical input throughout the process and have urged congress to enact this legislation as quickly as possible . 
mr. chairman , the time to protect our nation 's children from sexual predators in our communities and online on the internet is now . 
the scope of this problem requires a swift congressional response , and i urge members of this body to move swiftly to help protect america 's children from violent sexual offenders . 
mr. chairman , i reserve the balance of my time .",Yea,1
"mr. chairman , i yield 5 minutes to the gentleman from wisconsin ( mr. green ) xz4001591 .",Yea,1
"mr. chairman , i yield 1 1/2 minutes to the gentleman from florida ( mr. keller ) xz4002120 .",Yea,1
"mr. chairman , i yield 3 minutes to the gentleman from texas ( mr. poe ) xz4006520 .",Yea,1
"mr. chairman , i yield 3 minutes to the gentleman from florida ( mr. foley ) xz4001360 .",Yea,1
"mr. chairman , i yield 1 minute to the gentlewoman from ohio ( mrs. schmidt ) xz4120100 .",Yea,1
"mr. chairman , i have no further requests for time , and i yield back the balance of my time .",Yea,1
"mr. chairman , i rise to offer an amendment to the bill which makes a number of technical changes and substantive improvements to title i of the bill dealing with the sex offender registration and notification requirements and related issues . 
let me briefly summarize some of the most important provisions . 
first , the amendment includes a requirement that the bureau of prisons provide adequate treatment programs for sex offenders in all six of the regions and that they have adequate access to treatment in both residential and nonresidential programs . 
second , the amendment authorizes grants to states for prosecution of cases solved by dna evidence . 
with the overwhelming passage of the justice for all act last congress , this body recognized that dna is a valuable tool for solving crimes . 
the amendment incorporates the proposal by the gentleman from california ( mr. gallegly ) xz4001440 which will further assist states in hiring more prosecutors and investigators for cases solved by dna evidence . 
third , the amendment includes proposals contained in h.r. 3687 , offered by the gentleman from minnesota ( mr. gutknecht ) xz4001640 , the gentleman from massachusetts ( mr. delahunt ) xz4001020 , and the gentleman from texas ( mr. poe ) xz4006520 , and specifically authorizes technical assistance grants to improve the quality of criminal investigation and prosecution of child abuse cases . 
fourth , the amendment expands on the pilot program for electronic monitoring programs for sex offenders . 
as technology develops , we need to use tracking technologies to monitor sex offenders ' locations and movements so that the public can be protected and law enforcement can intervene before another tragic attack against a child occurs . 
mr. chairman , i urge my colleagues to support this amendment in the bill .",Yea,1
"mr. chairman , i rise to offer this amendment to respond to the law enforcement problems being faced by louisiana , mississippi , alabama , texas , and other states as a result of the devastation from hurricane katrina . 
it is estimated that at least 15 , 000 sex offenders have been relocated from the affected area as a part of disaster relief efforts . 
criminal records and sex offender information are , in many cases , not available to law enforcement or the community to track these offenders as they move to new areas . 
but this is just the tip of the iceberg . 
it has been reported by the texas department of justice , for example , that the state is experiencing significant increases in violent crime . 
there are 1 , 350 sex offenders unaccounted for in houston alone after being evacuated from louisiana . 
the parole department in louisiana has no idea where these people are and can provide no identifying information , fingerprints or photos . 
reports also indicate that crimes against children in texas shelters are rising . 
these states are in desperate need of federal assistance . 
my amendment does just that by directing the justice department to provide technical assistance to help law enforcement in these areas and to identify sex offenders who have been relocated . 
it is critical we protect our children while disaster relief is being provided , and i urge support of the amendment .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i thank the gentleman for yielding . 
i will be happy to accept his amendment . 
i think it makes a useful addition to the bill .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , as with the previous amendment , i believe this amendment also improves the bill , and i would urge support of it .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i believe this amendment is a constructive addition to the bill . 
it might need a little fine-tuning regarding the structure of the office , but we can do that in conference . 
i urge the house to accept the amendment .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , this amendment sounds good to me , and i am happy to accept this amendment as well .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i believe the gentleman has an instructive amendment , and i am prepared to support it .",Yea,1
"mr. chairman , i rise in opposition to the amendment . 
mr. chairman , this amendment deletes the 5-year mandatory minimum sentence for a sex offender who crosses state lines to fail to register in the new state and also deletes the 5-year mandatory minimum for making false statements in a sexual abuse investigation . 
let me say that the whole issue of the sentencing guidelines has been a very vexatious one . 
earlier this year , the supreme court decided two cases that made the sentencing guidelines only advisory , rather than mandatory . 
so if this amendment is adopted , judges will be given the power to place on probation those who were convicted of not registering in a new state or making a false statement to law enforcement relative to a sexual abuse investigation . 
i do not think that probation is advisable in these instances , and that is why this amendment should be defeated . 
the most significant enforcement issue that exists today in the sex offender program is that over 100 , 000 sex offenders , or nearly one-fifth in the nation , are `` missing , '' meaning they have not complied with the sex offender registration requirements . 
this typically occurs when the sex offenders move from one state to another . 
to ensure compliance with the registration requirements , states are required to inform the sex offender of his or her obligations and obtain a signed form indicating he or she understands those obligations and will comply with them . 
in order to address the problem of the missing sex offenders , that is , those who fail to comply with moving from one state to another , sex offenders will now face federal prosecution with a mandatory minimum of 5 years . 
the combination of incentives for the sex offender to comply and stiff criminal penalties and additional law enforcement resources to focus on this problem should help address the overwhelming number of noncomplying or `` missing '' sex offenders in our community . 
the 5-year mandatory minimum penalty is a critical component of this new enforcement scheme , and this amendment punches a hole in that enforcement scheme and allows a loophole to have the current situation continue to fester . 
the mandatory minimum applies for a knowing violation that will help ensure that sex offenders comply with all registration requirements . 
never again should our communities have to suffer from the fear of unidentified sex offenders in their communities , their schools , and their youth organizations . 
similarly , the 5-year mandatory minimum for false statements made during a sexual abuse investigation is critical . 
the facts surrounding the jessica lunsford case in florida demonstrate that time is of the essence and false statements can make the difference between life and death of a missing child . 
in the lunsford case , three witnesses knew that john couey , the alleged rapist and murderer of 9-year-old jessica lunsford , was living within 150 yards of jessica 's house but failed to tell investigators . 
if they had told the truth , maybe , just maybe , jessica lunsford would be alive today . 
a 5-year mandatory minimum penalty would ensure truthful and full cooperation by witnesses in such investigations . 
it is an important policy goal , and these penalties send a strong deterrent message . 
i strongly urge opposition to this amendment .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i am prepared to accept this amendment .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i think this study is a good idea . 
i believe that child abusers should be tracked the same way as sex offenders . 
if the gentleman is prepared to yield back , i will be happy to accept his amendment .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i will make the same offer i have made to others . 
this is a great amendment , and we are happy to accept it .",Yea,1
"mr. chairman , i rise in opposition to the amendments . 
mr. chairman , the gentleman from virginia 's opposition to both mandatory minimum penalties and the death penalty is well-known and respected . 
i believe in this case he is wrong . 
first of all , we do need to have a swift and effective death penalty in the case of violent offenders who murder children . 
there have been several scientifically balanced , statistical studies that consistently show that the death penalty is a deterrent ; and i think that if it is just a little bit of a deterrent when we are dealing with our kids , that is enough to say that the amendment should be defeated . 
secondly , we have talked quite a bit about mandatory minimum penalties in the context of the previous amendment that was offered by the gentleman from south carolina ( mr. inglis ) xz4006490 . 
let me say that if all mandatory minimum penalties contained in this bill for sexual abuse and exploitation of children are eliminated , it does allow judges to send out into society on probation people who have been convicted of sex offenses for or against children . 
when i think of anybody who does something like that , we should tell society and those who might be thinking of committing such a crime that if you do the crime , you are sure to do some time . 
i kind of listened with interest and with respect to the argument of the gentleman from south carolina ( mr. inglis ) xz4006490 on mandatory minimums in the previously debated amendment . 
he says that if judges do not comply with sentencing guidelines , then maybe what congress should do is impeach them . 
impeachment is a severe penalty , and if you look at the 17 impeachments that the house of representatives has voted on in its history , the only time where there has been an impeachment voted is when a federal civilian official ends up conducting himself or herself in a manner that obstructs the functioning of government , whether it is the branch that that official serves in or the other two equal and separate branches . 
simply saying that if a judge makes a discretionary call to give a child sex offender probation even when the crime is terrible is an impeachable offense i do not think comports with the history of impeachment , because it is within the discretion of the court . 
i am saying that , in this case , the discretion of the court should be eliminated and those who are convicted should go to jail , and that is why the mandatory minimums ought to stay in this bill . 
mr. chairman , i urge the defeat of this amendment en bloc .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i will make the same offer on this amendment . 
i am prepared to accept it if the gentleman will yield back his time .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , this sounds like a good amendment , and i would be happy to accept it .",Yea,1
"mr. chairman , this amendment that i am offering contains two provisions . 
the first would amend title xviii to eliminate any statute of limitations on criminal prosecutions for kidnapping a child , committing a felony sex offense , or a human trafficking violation . 
eliminating these statutes for these crimes reflects the increased use of the success of dna in solving decade-old crimes . 
we have all heard about individuals who have been exonerated by dna evidence . 
however , there are even more reports of unsolved cases that have been solved and a perpetrator identified by dna evidence years after the crime was committed . 
this provision reflects this new reality and allows federal prosecutors to prosecute sex offenders and child abusers who have escaped apprehension because of the statute of limitations . 
i would note that this same provision was passed by the house in the 108th congress as a part of the child abduction prevention act by the overwhelming vote of 410 to 4. it was modified in conference with the senate as a part of the protect act . 
the second provision in this amendment raises the class on the existing misdemeanor for failure to report child abuse , thereby raising the maximum penalty for such an offense from 6 months ' imprisonment to a year imprisonment . 
i strongly urge support of the amendment .",Yea,1
"mr. chairman , will the gentlewoman yield ?",Yea,1
"mr. chairman , i will be happy to accept this amendment .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i am happy to accept this amendment . 
i would point out that this is nearly identical to h.r. 3088 , which passed the house 380 to 19 in october of 2000 .",Yea,1
"mr. chairman , will the gentlewoman yield ?",Yea,1
"mr. chairman , this is also a good amendment . 
i would just point out that it has been carefully drafted to ensure compliance with the supreme court decisions approving of such laws in kansas v. hendrick 1997 , and kansas v. crane in 2002 . 
i am happy to accept the amendment .",Yea,1
"i do , mr. chairman .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , the amendment bans possession and transfer of firearms by a convicted misdemeanor sex offender against a minor , and i am happy to accept the amendment .",Yea,1
"mr. chairman , will the gentlewoman yield ?",Yea,1
"mr. chairman , i will make the gentlewoman an offer she can not refuse . 
i am happy to accept the amendment if the gentlewoman will yield back the balance of her time .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i would just like to add my words of support for the amendment of the gentleman from indiana ( mr. pence ) xz4003150 . 
i think it makes a very important addition to this bill .",Yea,1
"mr. chairman , will the gentleman yield ?",Yea,1
"mr. chairman , i am prepared to accept this amendment , but i think it needs a little bit of work on it . 
i am concerned about the drafting and application of the provision and am concerned about what might be construed as , quote , personally identifiable information of a person who is under age 18 . 
the amendment requires clarification of these issues , but i am willing to work with my colleague on this amendment to possibly modify or clarify the language at a conference later on . 
so i am prepared to accept the amendment and hope that it passes .",Yea,1
"mr. chairman , i rise in strong opposition to the amendment . 
mr. chairman , this is a poison pill to a very good and strongly supported bill ; and regardless of whether or not one favors or opposes the federal hate crimes law , i would ask the membership not to put highly controversial legislation of this nature on a bill that has attracted such strong and bipartisan support . 
earlier today , when we were considering the bill granting immunity from civil liability to good samaritans who are going down to help the victims of hurricane katrina , the members of the minority party complained about the fact that there had been no hearings , there had been no committee consideration of this legislation , which is arguably of an emergency nature . 
there have been no hearings . 
there have been no markups to this legislation , and we are talking about a major amendment to the federal criminal code , one that poses constitutional problems of double jeopardy and whether congress is exceeding its constitutional authority , which is something that should go through the regular order . 
i do not think the changes to the criminal code should be taken lightly . 
statistics on hate crimes prosecution should be fully considered in a very thoughtful way , including testimony that scholars have presented that says that hate crimes legislation actually increases those types of crimes , rather than decreases them . 
we also should consider the case of united states v. morrison , where the supreme court considered whether or not section 8 of the commerce clause or section 5 of the 14th amendment would allow congress to enact a federal civil remedy for victims of gender-motivated violence . 
there the supreme court said the congress did not have the constitutional authority to do that . 
i think both on the merits and on the process and on the practicalities of putting a controversial piece of legislation such as this amendment on a bill that has attracted broad and bipartisan support , this amendment should be strongly rejected . 
do not kill the bill with this amendment . 
vote it down .",Yea,1
"mr. speaker , on that i demand the yeas and nays .",Yea,1
"mr. chairman , i support h.r. 3132 . 
it is an important bill that will help ensure the safety of american children against sexual predators . 
in recent months we have heard all too often about the innocent lives of children being shattered by an adult who sexually abuses the child . 
we are all familiar with the cases , some of which have been mentioned today , such as jessica lunsford who was kidnapped , held captive , abused and tortured for 3 days by a convicted sex offender who ultimately killed her by burying her alive . 
and there was the case of 8-year-old shasta groene who was kidnapped , sexually abused , and held captive for weeks by a convicted sex offender who murdered her family . 
these stories are atrocious and that is why congress is acting to further protect american children with the children 's safety act . 
the bill requires jurisdiction-wide sex offender registries containing information like where the sex offender resides and is employed or attends school . 
the bill requires a sex offender to appear in person at least once every 6 months to verify their registration information . 
the bill also creates a new federal crime for failure to register as a sex offender and sets the mandatory minimum for that offense at 5 years and a maximum of 20 years . 
the bill sets other mandatory minimum sentences for crimes of violence against children like murder , kidnapping , maiming , aggravated sexual abuse , sexual abuse or where the crime results in serious bodily injury . 
the statistics surrounding child sexual abuse are astonishing -- 1 in 5 girls and 1 in 10 boys are sexually exploited before they reach adulthood . 
and one of every six sexually assaulted victims is under the age of 6. we must protect our children by every possible means . 
the children 's safety act of 2005 will help us do so and for that reason i support this legislation .",Yea,1
"mr. chairman , i rise in opposition to h.r. 3132 , the children 's safety act of 2005 . 
once again , this congress is attempting to address a very serious and complicated problem with a law that substitutes the talking points of `` tough on crime '' politicians for the wisdom of judges , prosecutors , treatment professionals and child advocates . 
as a father and someone who has fought for better foster care , education , and health care for children , i object to this ill-conceived legislation that is as much an attack on our independent judiciary as it is a bill to protect kids . 
many child advocates themselves oppose this bill because kids in grade school or junior high will be swept up alongside paroled adults in sex offender registries . 
many caught in registries would be 13 and 14 year olds . 
in some states , children 10 and under would be registered . 
this bill creates 36 new mandatory minimum sentences , which impose the judgment of congress over every case , regardless of the circumstances . 
the judicial conference of the united states and the u.s. sentencing commission have found that mandatory minimums actually have the opposite of their intended effect . 
they `` destroy honesty in sentencing by encouraging plea bargains. '' they treat dissimilar offenders in a similar manner , even though there are vast differences in the seriousness of their conduct and their danger to society . 
judges serve a very important role in criminal justice , and congress should not attempt to do their job for them . 
finally , this bill expands the death penalty , which is not a deterrent , costs more to implement than life imprisonment , and runs the risk of executing the innocent . 
nobody , especially the parents and victims of sexual abuse who have contacted me on this issue , should confuse my objections to this bad policy with indifference to the problem of child sex abuse in this country . 
it is a huge problem , affecting millions of american children . 
recent news stories prove that the registry system is n't working well . 
i support aspects of this bill , including a strengthened nationwide registry for pedophiles , with strict requirements for reporting changes of address and punishments for failing to report . 
i support establishing treatment programs for sex offenders in prison , background checks for foster parents , funding for computer systems to track sex crimes involving the internet , and , at last resort , procedures for committing sexually dangerous persons to secure treatment facilities . 
however , i can not violate my constitutional duty to protect our independent judiciary nor can i support extreme , dangerous policies , so i will vote against this bill . 
i hope that , working with the senate , we can improve this legislation and implement the policies that everyone agrees are needed without the unintended consequences of the bill in its current form .",Nay,0
"mr. chairman , i offer an amendment .",Nay,0
i yield to the gentleman from wisconsin .,Nay,0
"mr. chairman , i rise today to speak in support of the children 's safety act . 
this legislation will close sexual offender registration loopholes and punish offenders who do not follow the law . 
sadly , every year hundreds of children are victimized by a convicted sexual offender . 
convicted predators should be put in prison where they belong and kept away from our nation 's children . 
the children 's safety act , h.r. 3132 , will do this . 
these tougher sentences will lock up repeat offenders and help keep our children safe . 
because we know the recidivism rate of sexual offenders is very high , these longer sentences are crucial to protecting our children . 
we must hold these sexual offenders accountable and lock them up . 
a national sex offender registry , which is one of the components of the children 's safety act , will better enable us to protect our children . 
people have a right to know where sex offenders live and it is important for parents to have access to a national registry in order to make sure their children are safe . 
in addition , to punishing sexual offenders and protecting our children , we must also provide services , resources and counseling to the people who are victims of these horrible crimes . 
children need help healing the wounds caused by the heinous actions of sexual offenders . 
we must not forget their needs . 
because the needs of victims are so crucial , i along with congressman ted poe and congresswoman katherine harris have formed the victims ' rights caucus . 
through the caucus we draw attention to victim issues , work to protect funding that provides victims ' services and introduce legislation to assist with victims . 
we must not forget the victims of crimes , especially when they are children .",Yea,1
"mr. chairman , today i offer an amendment to provide guidelines and incentives for states to civilly confine violent sexual predators . 
i want to thank the gentleman from wisconsin ( mr. sensenbrenner ) xz4003650 and his staff for this support in working with my office on this provision . 
i would also like to thank the gentleman from michigan ( mr. conyers ) xz4000800 for his support as well . 
most criminals deemed as sexually violent have broken state , as opposed to federal , laws . 
this amendment would incentivize states to implement civil confinement programs . 
this is not a new or radical idea . 
as of 2002 , 16 states and the district of columbia have implemented some form of a civil confinement law . 
under this amendment , civil confinement would encompass those who admit their illness , as well as those who are deemed too dangerous to return to society without proper treatment and rehabilitation . 
texas prisoner larry don mcquay is an example of the kind of person who would merit civil confinement . 
he is a convicted child molester who describes himself alternatively as scum of the earth and a monster . 
he is currently serving a 20-year sentence for molesting three children .",Yea,1
i yield to the gentleman from wisconsin .,Yea,1
